x, y
0.011059810945686588, 685.9999847412109
0.12165890484069336, 651.9999694824219
0.2654377831578104, 380
0.40737323073612763, 291.99996948242176
0.6027650054741792, 291.99996948242176
0.7410138728429377, 291.99996948242176
0.9382488673687586, 290
0.9917051242114825, 290
