x, y
0.005529870314338214, 717.9999160766602
0.11981561473591396, 715.9999847412109
0.26728107326258976, 705.9999847412109
0.4055299406313483, 677.9999542236328
0.6027650054741792, 357.99995422363276
0.742857162947717, 291.99996948242176
0.9345622871591998, 295.9998321533203
